ID,Age,Income,Debt,CreditScore,EmploymentYears,EducationLevel,Default
194274,59,128079,6989,482,10,PhD,1
447772,20,56156,11794,549,23,Bachelor,1
587790,39,76423,7318,799,15,PhD,1
178645,37,106202,65415,409,20,Bachelor,0
319047,22,176397,34076,542,10,Bachelor,0
510683,21,96417,92961,316,5,High School,0
557160,22,108391,75606,829,17,High School,1
825098,45,68309,75544,494,4,Master,1
557338,20,101927,87094,525,30,Bachelor,0
819528,21,90698,91638,783,23,Bachelor,0
94890,35,169653,37158,567,30,Bachelor,0
504028,25,21060,60168,458,13,Bachelor,0
123529,31,35664,63396,582,7,Master,0
439533,29,190903,47500,582,27,PhD,0
630265,34,55745,19184,795,20,High School,0
166909,60,55228,30257,431,14,Bachelor,0
10118,29,39802,57247,552,10,Master,0
495639,61,188613,63456,421,13,High School,0
824492,23,178715,59252,531,20,Master,1
96735,27,66813,44233,631,5,PhD,0
593687,61,66986,79264,513,27,High School,0
932985,32,170502,44459,483,14,High School,0
823172,33,142836,69980,682,21,Bachelor,0
467097,44,117148,72890,657,0,High School,0
808096,41,186004,66124,736,0,High School,0
167529,20,94853,97255,327,14,Master,0
70509,52,58778,54671,397,19,High School,0
192741,37,192863,56139,634,5,Bachelor,0
17964,61,159576,99653,629,28,Master,0
791774,29,77168,51324,650,27,PhD,1
287926,44,149826,17244,523,2,Bachelor,1
774747,19,80737,64923,310,0,PhD,0
704728,20,95874,28608,597,22,High School,0
251534,64,108999,43863,820,29,Master,0
382995,55,104229,70773,685,27,Master,0
503073,44,124782,92836,311,2,Bachelor,0
228444,56,179456,7545,626,29,Bachelor,1
238191,36,197939,70619,639,28,Bachelor,0
851146,52,107113,82525,799,23,PhD,1
537929,39,66544,52465,799,26,PhD,0
450167,50,96287,40153,723,17,Master,1
333533,29,107974,48030,538,0,High School,0
664931,35,138954,95110,701,27,Bachelor,0
763927,39,189348,66602,705,6,PhD,1
64235,47,25260,89872,762,29,Bachelor,0
11819,57,66491,11244,845,2,Master,0
136856,36,147501,41167,698,11,PhD,0
841468,45,172708,46213,305,6,PhD,0
797459,54,160269,71467,706,1,Bachelor,0
282793,49,58030,12216,711,24,Bachelor,0
968890,21,153541,27196,531,13,Master,0
675179,65,171231,51683,343,30,Bachelor,0
596886,57,49858,58455,327,11,Bachelor,0
897572,42,75991,43061,346,4,Bachelor,0
42558,43,117776,29128,641,26,High School,0
782698,22,79606,26114,551,26,Bachelor,0
178087,29,172500,33380,424,17,Master,0
154523,24,156277,51703,743,12,PhD,0
863196,53,78053,68867,423,1,High School,0
990665,20,114037,53866,586,0,PhD,1
655773,37,185669,8385,371,22,High School,0
967846,43,66588,96555,798,2,Master,0
461755,45,183368,33792,739,25,PhD,0
147047,58,188842,71994,755,9,PhD,0
861674,54,69126,16120,349,9,High School,0
889069,40,173163,89135,496,15,High School,0
85223,18,121806,27984,685,2,Bachelor,0
891318,62,44043,10402,434,17,High School,0
404852,19,49999,63319,310,6,Bachelor,0
611291,61,55458,97589,410,5,PhD,0
637391,64,33483,48351,676,9,High School,0
479243,65,80688,41898,433,30,PhD,0
871743,21,183614,59561,805,11,PhD,0
256228,35,132052,66328,428,24,High School,0
239134,23,157175,10701,694,30,PhD,0
996513,55,102140,24359,461,17,PhD,1
734840,42,123307,26935,483,7,Bachelor,0
522052,54,179216,76937,632,21,Bachelor,0
900481,60,176850,21545,833,7,High School,1
184012,50,77143,68258,544,18,PhD,0
504940,20,40222,9931,826,26,PhD,0
142838,57,102615,66276,322,24,Bachelor,1
478756,56,167831,12153,564,2,Bachelor,1
57440,38,99290,85337,337,28,Master,1
439009,42,168177,94711,817,15,PhD,0
16528,38,33976,35808,749,2,High School,0
283756,19,126935,61383,619,9,High School,0
511519,28,151280,58271,595,13,PhD,0
205986,35,164697,5167,539,6,Bachelor,0
577701,24,97961,35749,559,27,Master,0
622569,56,101366,55999,354,2,Bachelor,1
593765,59,114210,73722,799,5,PhD,0
174670,51,34891,15536,822,20,PhD,0
726345,47,127540,27391,828,6,High School,0
450244,26,112686,13711,410,18,PhD,1
772572,23,159609,16342,643,0,High School,0
951153,50,179577,60847,654,19,High School,0
454189,25,103966,71410,594,26,PhD,0
693881,23,178556,31549,670,11,Bachelor,0
563211,63,70537,61077,434,0,PhD,1
762366,60,73132,71653,317,7,Bachelor,0
250969,53,132859,54684,611,28,Bachelor,0
202201,57,41354,8747,495,24,PhD,0
249867,44,73168,18205,331,26,Bachelor,0
728797,45,108213,72949,827,2,High School,0
776001,49,162607,50408,538,21,Bachelor,0
584310,31,24297,9180,414,17,PhD,0
475776,40,72535,29666,760,28,Master,0
709912,60,66088,49663,678,4,Bachelor,1
253217,58,77191,20120,480,18,High School,1
448679,31,59250,82898,800,28,Bachelor,0
858616,29,27178,78528,804,20,PhD,0
898149,48,185911,18167,478,29,High School,0
61773,42,57351,55351,695,8,Master,1
467526,61,107040,91775,789,14,High School,0
279967,50,165370,62033,435,26,Bachelor,0
109847,60,158109,97088,487,22,Bachelor,0
307908,26,199034,73011,341,15,Bachelor,1
748574,60,108882,60892,811,25,High School,0
200949,52,34770,30317,375,1,High School,1
384526,22,188135,14786,835,12,High School,0
982000,54,111230,91187,791,4,High School,1
913739,35,173452,84201,400,0,Bachelor,0
672117,46,137584,32886,449,30,High School,0
544142,22,197756,8170,429,2,PhD,1
932730,52,55970,59200,429,22,Master,0
829454,45,42727,72569,756,29,Bachelor,0
486784,45,155519,95691,363,12,Master,0
476562,26,157321,42631,703,16,Bachelor,0
756332,41,155206,46313,563,9,Master,0
233908,33,26417,25123,363,9,High School,0
159951,41,108831,45889,367,25,PhD,0
110405,54,54306,54116,660,13,Bachelor,1
462672,18,80305,40082,376,4,PhD,0
894175,48,45850,25027,484,19,Bachelor,0
882,25,75812,56531,517,23,Bachelor,0
546403,58,163084,96976,691,30,PhD,0
538783,41,135448,77907,591,2,High School,0
747008,29,186690,56349,552,16,PhD,0
662000,27,182942,59084,549,21,High School,1
599840,53,82801,53015,502,4,Master,1
196607,36,96387,70483,346,6,Bachelor,0
746895,58,90392,89638,846,3,Master,0
822240,38,173198,99806,410,23,High School,0
321363,57,49801,81525,382,28,PhD,1
421422,33,30325,27275,302,18,Bachelor,0
589941,21,104235,31963,666,8,PhD,0
219361,25,100672,48168,364,25,High School,0
311679,39,165887,28966,457,2,High School,0
338701,57,177073,80028,757,18,PhD,0
179404,41,67123,93166,650,2,Master,1
125537,45,82124,45161,673,6,Bachelor,0
525422,58,140104,14045,503,12,Bachelor,0
674068,38,74375,78729,300,21,Bachelor,1
635863,63,27683,94308,717,15,PhD,0
489005,34,36339,88329,564,29,Bachelor,0
374264,36,66539,53507,532,28,Master,1
370806,36,124919,19005,634,29,High School,0
308380,55,139403,36712,802,14,High School,1
47616,49,81226,20555,850,25,High School,0
905571,60,60017,41123,783,4,High School,0
990183,50,149334,36401,606,18,Master,0
525356,64,138901,7605,623,6,PhD,0
693292,65,184323,89770,450,28,Master,0
768567,51,107862,63002,306,3,Bachelor,1
21997,65,35526,24422,743,12,Bachelor,1
237016,25,149590,92626,646,3,Master,1
339796,62,165336,58140,486,26,High School,0
969724,44,126787,49446,414,30,Master,0
872422,32,75777,91572,744,10,High School,0
527039,27,96151,91132,314,19,PhD,0
775344,24,78359,20714,578,29,Bachelor,0
604035,20,37264,13973,823,25,High School,0
58627,38,164238,70775,814,2,Master,1
171171,55,164008,9023,399,1,PhD,0
554606,41,185625,33500,458,11,High School,0
22327,29,178830,49737,560,29,PhD,0
929141,46,90590,49688,573,26,Bachelor,0
957344,28,132322,94117,736,15,PhD,1
827288,56,145901,6765,360,30,Master,1
260251,63,60618,92948,496,8,PhD,0
457863,46,146739,37199,317,29,Master,0
625686,38,45963,90739,824,12,Master,0
174501,61,145108,79312,838,0,High School,0
479276,27,105762,66907,385,2,PhD,1
855239,25,27994,56962,510,24,PhD,0
210546,58,31271,45867,685,24,High School,1
827441,52,107054,72212,803,22,High School,0
346951,58,119911,86120,589,17,High School,1
159839,50,86579,10227,782,3,PhD,0
870904,64,66890,35503,560,22,High School,0
407406,34,121849,11138,424,11,PhD,1
497557,52,151317,97714,386,15,PhD,0
151551,30,181002,96145,670,8,High School,0
525169,30,187398,49796,628,17,Master,1
210043,43,49749,89267,464,12,Master,0
349231,29,189099,93824,380,17,High School,0
933403,53,152470,80716,648,7,High School,0
977902,62,165127,48029,698,21,Bachelor,0
643319,45,39579,45638,525,18,Master,1
47622,25,68570,72643,378,12,Master,0
199140,23,169787,20506,816,30,Bachelor,0
459590,48,182643,72611,421,21,High School,0
681182,57,106083,48638,829,14,High School,0
52038,37,167793,53047,487,8,PhD,0
264517,56,94264,50047,397,8,Master,0
36169,62,152702,7120,452,26,Bachelor,0
148082,25,185492,83663,494,21,High School,0
478314,18,52050,71753,670,22,High School,0
439441,25,46251,92401,812,8,Bachelor,0
442071,32,76524,55481,699,28,Bachelor,0
782509,54,35044,97330,788,5,Master,0
713171,47,172051,33799,568,0,Bachelor,0
577684,43,165644,96536,646,5,Bachelor,0
599469,40,39661,76436,503,12,Bachelor,0
901366,19,104911,94612,412,19,PhD,1
748745,35,128706,56865,411,28,Master,0
360965,23,112577,33902,649,6,Bachelor,0
940601,25,21051,79663,362,9,Master,0
807357,22,111685,35207,823,9,High School,1
930387,26,150079,99868,387,9,Bachelor,0
407392,30,180606,62636,812,29,High School,1
49142,46,55625,38603,663,7,Bachelor,0
948706,48,163569,24124,705,3,Bachelor,0
9114,35,148735,32719,662,10,Bachelor,1
885059,28,196906,62514,816,29,Bachelor,0
967984,43,151849,24118,847,2,PhD,0
188218,46,58130,64984,599,11,Master,0
941538,38,127375,87077,667,8,Bachelor,0
699414,26,113350,75415,402,9,Master,0
150153,57,67327,29191,666,7,Master,1
839344,42,98636,63429,488,19,PhD,0
632905,22,153836,95932,590,20,Master,0
67893,41,98734,61006,710,29,Bachelor,0
838151,38,76595,50907,823,4,PhD,0
138331,63,102053,81084,508,8,PhD,1
690845,57,155780,97848,571,28,Bachelor,0
501626,63,164908,71125,548,4,Bachelor,0
322549,59,163915,7573,711,18,PhD,0
31693,62,20170,65979,460,23,Master,0
926764,52,36479,43632,488,21,Master,0
47464,28,171403,49467,491,20,Master,0
672783,57,107549,99332,705,18,Bachelor,0
965910,28,78838,64768,482,7,Master,0
250507,22,148054,59986,597,23,PhD,0
306998,37,52376,87270,704,9,High School,1
80006,35,194218,86915,428,26,PhD,0
181224,24,143847,36178,404,21,PhD,0
795583,26,90207,93021,637,15,High School,0
248820,60,23413,56765,356,24,Bachelor,0
636269,62,194493,45993,414,4,Bachelor,1
324279,30,127277,48867,543,4,High School,0
982447,50,48682,49462,672,14,PhD,0
296667,49,74293,68103,463,14,Master,0
651555,61,55564,55088,455,9,High School,0
536780,49,67862,77130,791,11,Master,0
648275,55,40339,79987,380,21,Bachelor,0
53892,51,159933,6090,590,26,Bachelor,1
951541,38,130897,23605,301,3,Bachelor,1
915134,61,128548,55436,798,6,Bachelor,0
869752,38,44813,55635,605,12,PhD,0
745167,40,126696,91077,639,19,PhD,0
521187,35,110570,45291,726,2,Master,0
447133,20,195275,51422,404,28,PhD,0
559308,31,54859,72385,573,1,High School,1
557294,39,143822,46718,671,8,Bachelor,0
960635,49,72000,13979,824,20,PhD,0
641513,45,61733,37748,426,8,Bachelor,0
737010,62,31423,20130,593,20,PhD,0
657221,24,147493,60934,412,27,PhD,0
595626,52,183056,12356,708,9,Bachelor,0
687639,38,52262,11179,335,17,Bachelor,0
745381,52,142514,14752,744,19,Bachelor,0
513301,30,59174,82786,647,30,Master,0
977879,19,122450,53962,366,28,Master,0
690085,63,84927,61293,441,7,Master,0
599906,35,194785,43848,657,9,Master,0
771068,49,107976,37847,455,8,Bachelor,0
924521,30,148969,99385,549,6,High School,1
144015,28,182463,20227,763,10,Bachelor,0
473868,20,31173,19299,655,3,Bachelor,0
303918,43,194211,51905,564,26,PhD,0
614052,28,77683,12960,430,23,Master,1
477439,51,87527,95435,305,10,PhD,0
147013,28,37369,39003,606,0,Master,1
499241,61,161961,25388,433,23,Master,1
196621,29,61923,34396,629,19,Bachelor,0
57627,54,26363,22990,731,26,PhD,0
150950,40,73798,84064,779,26,Bachelor,0
267333,60,132817,83832,453,6,Master,1
291006,43,107154,89462,557,27,PhD,1
860416,34,144224,54929,509,23,High School,0
916104,42,128889,26842,324,14,High School,1
389735,23,165112,25081,647,4,PhD,0
806939,30,65357,72692,403,8,PhD,0
546848,27,92845,97327,488,26,PhD,0
164056,57,114862,30518,637,3,High School,0
772613,36,194313,16813,755,26,High School,0
893241,33,164254,67673,632,14,High School,0
686213,20,46182,42122,681,12,Bachelor,0
632025,27,163970,68539,401,8,PhD,0
866924,50,55655,94452,755,21,Bachelor,0
348458,28,53714,14772,613,19,Master,1
709507,18,28522,80330,385,30,PhD,0
570494,32,92033,20144,395,14,Bachelor,0
629360,56,50028,55206,753,4,PhD,0
251848,29,158192,75421,347,6,Bachelor,1
130527,25,194000,76194,769,1,Bachelor,0
583341,37,41762,61314,809,24,High School,0
372747,28,195390,50047,670,13,PhD,0
783651,39,126335,75681,710,29,Master,1
754736,64,90681,56759,741,21,PhD,0
849789,49,64285,38407,566,11,High School,0
563217,33,149088,68196,704,27,PhD,0
148936,29,57225,9461,624,12,PhD,0
337784,37,73948,18117,640,16,Bachelor,0
932155,52,137425,21884,358,2,Bachelor,0
350226,34,145095,37421,345,14,Bachelor,0
812926,55,186559,78307,586,28,Bachelor,0
369362,54,68103,91965,356,11,High School,0
764316,36,55424,34563,663,8,Bachelor,0
446014,60,180972,41026,513,6,Master,0
185744,32,189448,89252,578,5,High School,0
100842,24,181678,69566,495,2,High School,0
730996,36,54770,14490,526,3,PhD,0
445517,46,89538,32700,770,24,Master,0
762219,35,169269,20567,519,24,PhD,0
501752,29,43823,54420,594,6,Master,0
59654,52,190114,76988,502,18,Bachelor,1
704331,18,50203,37139,544,0,Master,0
819856,20,188543,17317,763,7,Bachelor,0
142088,44,145316,85272,559,11,Master,0
326318,37,197767,38869,319,23,Bachelor,0
63672,65,155423,19376,368,8,Master,0
939210,61,195970,16773,847,10,Bachelor,0
345463,21,162190,60874,451,1,PhD,0
921597,61,124326,75578,609,20,PhD,0
944487,42,134102,40684,785,26,PhD,1
603327,43,81229,70527,438,26,Bachelor,0
346296,18,118440,16860,663,20,Bachelor,0
321914,63,85052,28614,480,26,Master,0
510408,31,82734,62672,383,6,High School,0
101494,40,161652,90634,317,8,Bachelor,0
579126,40,67143,77053,661,23,PhD,0
180615,49,75406,13618,305,6,PhD,0
252030,57,114159,62843,370,0,High School,0
453811,22,119118,23317,338,12,PhD,0
82550,42,175438,5766,434,6,Master,0
2724,23,165630,62626,783,24,Bachelor,0
820115,32,190049,95944,743,28,Master,0
419621,43,97368,5633,468,0,Master,0
695572,39,179957,48689,435,19,High School,0
434528,40,108275,70048,778,19,PhD,0
449647,20,58994,50807,741,13,PhD,0
819443,64,117732,95804,749,16,High School,1
357784,31,170852,66560,580,15,Bachelor,0
483417,50,85589,50069,776,13,PhD,0
541823,27,35319,98560,539,7,High School,0
210033,23,161736,24523,615,9,Bachelor,0
718944,65,114403,42115,819,25,High School,0
750440,38,85392,48631,727,23,Bachelor,0
277828,18,66588,76889,570,12,Bachelor,0
475769,19,37323,69107,306,15,High School,1
187569,50,145338,86999,681,23,Bachelor,1
655898,61,52476,37673,834,6,High School,0
595915,46,134513,77733,394,2,PhD,0
949296,58,167770,54871,652,8,PhD,0
826575,33,110990,80952,685,22,PhD,1
817442,34,88722,34048,577,14,High School,0
512786,41,59998,40611,554,3,PhD,1
99601,20,68642,31709,537,3,Bachelor,1
568555,55,171079,69719,681,4,Bachelor,0
949422,48,57885,34522,409,22,PhD,0
999492,28,171657,11282,463,5,Bachelor,0
667424,40,41027,81015,405,5,Bachelor,0
251360,47,21465,24493,397,29,Master,1
421847,60,143356,13461,487,2,PhD,1
965884,49,25131,40301,715,1,Bachelor,0
88800,33,137164,42788,361,23,Master,0
429186,45,182585,14237,344,21,PhD,1
534584,38,189198,61289,791,10,Master,1
323560,18,45267,44602,774,3,PhD,0
100073,64,28635,60619,490,7,Bachelor,0
33421,19,72052,10179,580,28,Bachelor,1
288808,27,83910,38365,590,13,Master,0
872484,52,70303,63652,589,24,High School,0
683686,61,164342,89949,732,0,PhD,0
141995,62,130674,80040,424,16,PhD,0
449039,30,40415,45137,757,7,High School,1
14428,53,164607,44804,594,5,High School,0
757722,28,61536,67976,543,6,Master,0
625671,25,26375,80718,339,26,Master,0
224289,62,89714,75978,624,28,Master,0
597194,31,170166,67739,304,15,Master,0
236135,24,154870,7343,457,8,Bachelor,0
47445,19,73887,37628,708,0,Master,0
915333,43,80107,83904,440,7,Master,0
545963,41,186616,9258,329,2,Master,0
579041,18,130659,99110,725,22,Bachelor,0
112834,52,144351,18297,338,1,Master,0
673342,47,162087,62435,487,22,PhD,0
206788,41,175091,63823,651,13,Bachelor,0
282644,18,49247,28904,507,4,PhD,0
132409,59,114642,94648,760,29,Master,0
735922,20,185059,23367,608,22,Master,0
764652,24,26355,51470,810,10,Bachelor,0
32475,30,59842,77617,619,20,High School,0
644405,20,96222,84812,560,27,High School,0
440078,42,150890,64667,495,18,Bachelor,0
501534,34,122254,54070,586,15,PhD,0
29511,53,76043,25226,812,20,Bachelor,0
980628,18,141462,5778,682,28,High School,0
764943,45,46114,5187,714,11,High School,0
926199,58,188521,99032,597,30,PhD,1
285603,28,61713,57123,568,23,PhD,0
722008,56,47778,15359,431,7,Bachelor,0
821982,52,181964,84782,471,4,High School,0
703139,44,54474,31493,793,23,Bachelor,0
972997,65,102105,73127,735,1,High School,0
905351,34,60777,61688,720,28,Master,0
20776,19,129563,87459,420,25,High School,1
835759,38,124134,77819,499,11,Bachelor,0
968420,59,183308,78344,535,15,Bachelor,1
221757,23,176191,47667,518,25,Master,0
696747,48,57194,55217,372,23,Bachelor,0
634229,61,86841,22305,682,26,High School,0
544710,32,127845,34048,795,20,PhD,0
800591,31,90320,49515,661,25,PhD,0
946090,53,105058,29027,803,11,Master,0
540902,18,118748,68868,404,19,Bachelor,0
261158,47,98613,62570,539,23,Bachelor,1
260292,45,135496,50680,767,23,High School,0
570546,63,108757,48581,786,28,High School,0
666454,52,57857,36034,706,1,High School,0
22481,53,87028,52587,519,19,Bachelor,0
921639,53,166203,69088,826,14,Bachelor,0
907890,18,21624,17802,326,26,Master,0
563557,62,28392,9372,316,3,Master,0
925143,64,155684,51492,673,7,Master,1
209849,47,155468,20874,464,26,Master,0
588563,36,168469,74888,540,9,Master,0
798634,48,187186,48318,721,9,Bachelor,0
919080,40,95308,23544,605,10,PhD,0
45246,35,35240,73920,797,21,PhD,0
239514,31,146547,9085,847,2,Master,1
837016,57,88692,87795,730,12,Master,0
377276,62,114037,58831,485,3,High School,0
981904,24,58264,52505,435,16,High School,0
981075,47,98276,33905,782,10,High School,0
918916,31,43986,7976,492,14,Master,1
789457,42,179533,63080,318,22,High School,0
129832,19,110874,44776,815,25,Master,0
541333,55,32107,82335,833,28,High School,0
907850,32,41463,87710,798,10,Master,0
934345,54,182768,50447,400,13,PhD,0
979130,44,54054,48900,554,4,PhD,0
256862,22,52090,49699,598,20,High School,1
